,Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Team,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
12,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,MIA,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
13,12,Max Meyer,25,11,,,38,62,,,14,,,,19,46,,,,,,,3,,,0,,,MIA,0.0,3,5,.375,5.68,11,0,0,0,0,57.0,36,0,0,248,80,5.90,1.421,9.8,2.2,3.0,7.3,2.42
14,13,A.J. Puk*,29,32,,,27,36,,,3,,,,23,45,,,,,,,1,,,0,,,MIA,0.1,4,8,.333,4.30,4,4,0,0,1,44.0,21,1,2,191,106,3.64,1.341,7.4,0.6,4.7,9.2,1.96
15,14,Adam Oller,29,8,,,25,43,,,7,,,,22,36,,,,,,,2,,,0,,,MIA,0.4,2,4,.333,5.31,8,0,0,0,0,42.1,25,0,1,189,86,5.32,1.535,9.1,1.5,4.7,7.7,1.64
16,15,Braxton Garrett*,26,7,,,24,40,,,5,,,,4,34,,,,,,,5,,,0,,,MIA,0.3,2,2,.500,5.35,7,0,1,1,0,37.0,22,0,1,161,85,3.81,1.189,9.7,1.2,1.0,8.3,8.50
17,16,Darren McCaughan,28,10,,,26,44,,,7,,,,9,27,,,,,,,6,,,0,,,MIA,-0.2,0,0,,5.75,5,4,0,0,2,36.0,23,0,1,165,79,5.44,1.472,11.0,1.8,2.3,6.8,3.00
18,17,Sixto SÃ¡nchez,25,14,,,29,43,,,3,,,,14,17,,,,,,,3,,,0,,,MIA,-0.5,0,3,.000,6.06,7,2,0,0,0,35.2,24,1,1,162,75,4.74,1.598,10.9,0.8,3.5,4.3,1.21
19,18,Kyle Tyler,27,8,,,19,37,,,4,,,,18,25,,,,,,,1,,,0,,,MIA,0.3,0,2,.000,5.40,7,0,0,0,0,31.2,19,0,1,142,84,5.03,1.737,10.5,1.1,5.1,7.1,1.39
20,19,Huascar BrazobÃ¡n,34,20,,,14,20,,,1,,,,11,34,,,,,,,2,,,0,,,MIA,0.4,1,2,.333,2.93,0,1,0,0,0,30.2,10,0,1,125,155,2.64,1.011,5.9,0.3,3.2,10.0,3.09
21,20,Bryan Hoeing,27,16,,,10,29,,,2,,,,9,25,,,,,,,0,,,0,,,MIA,0.8,1,2,.333,2.70,2,2,0,0,0,30.0,9,0,4,124,169,3.27,1.267,8.7,0.6,2.7,7.5,2.78
22,21,Yonny Chirinos,30,6,,,21,43,,,7,,,,13,25,,,,,,,3,,,0,,,MIA,-0.1,0,2,.000,6.30,6,0,0,0,0,30.0,21,0,1,144,72,6.13,1.867,12.9,2.1,3.9,7.5,1.92
23,22,Burch Smith,34,25,,,15,39,,,1,,,,9,23,,,,,,,1,,,0,,,MIA,0.4,2,0,1.000,4.25,0,8,0,0,0,29.2,14,1,3,135,107,3.06,1.618,11.8,0.3,2.7,7.0,2.56
24,23,George Soriano,25,22,,,23,27,,,7,,,,13,29,,,,,,,4,,,0,,,MIA,-0.5,1,1,.500,6.75,0,11,0,0,1,29.1,22,0,3,131,68,6.03,1.364,8.3,2.1,4.0,8.9,2.23
25,24,JesÃºs Tinoco,29,21,,,6,13,,,1,,,,5,30,,,,,,,1,,,1,,,MIA,1.2,1,0,1.000,2.03,0,7,0,0,3,26.2,6,0,0,98,226,2.08,0.675,4.4,0.3,1.7,10.1,6.00
26,25,Emmanuel RamÃ­rez,29,15,,,17,21,,,3,,,,8,21,,,,,,,3,,,0,,,MIA,-0.3,0,1,.000,6.97,0,2,0,0,0,20.2,16,0,2,92,66,4.62,1.403,9.1,1.3,3.5,9.1,2.63
27,26,Anthony Maldonado,26,16,,,12,21,,,1,,,,7,11,,,,,,,0,,,3,,,MIA,0.2,1,1,.500,5.68,1,6,0,0,1,19.0,12,0,1,82,81,3.80,1.474,9.9,0.5,3.3,5.2,1.57
28,27,Xzavion Curry,25,9,,,6,9,,,3,,,,2,13,,,,,,,0,,,0,,,MIA,0.5,2,0,1.000,3.00,1,0,0,0,0,18.0,6,0,0,64,153,4.22,0.611,4.5,1.5,1.0,6.5,6.50
29,28,Kent Emanuel*,32,12,,,14,20,,,4,,,,7,12,,,,,,,3,,,0,,,MIA,-0.3,0,0,,6.62,0,4,0,0,0,17.2,13,0,0,82,69,6.45,1.528,10.2,2.0,3.6,6.1,1.71
30,29,JT Chargois,33,15,,,3,15,,,3,,,,7,12,,,,,,,0,,,1,,,MIA,0.6,1,0,1.000,1.62,0,7,0,0,0,16.2,3,0,0,71,284,5.33,1.320,8.1,1.6,3.8,6.5,1.71
31,30,Mike Baumann,28,11,,,10,11,,,1,,,,7,18,,,,,,,1,,,0,,,MIA,-0.1,0,1,.000,6.59,0,2,0,0,0,13.2,10,0,1,59,70,3.24,1.317,7.2,0.7,4.6,11.9,2.57
32,31,Shaun Anderson,29,4,,,17,28,,,3,,,,0,7,,,,,,,1,,,0,,,MIA,-0.6,0,2,.000,9.00,2,2,0,0,0,13.0,13,0,2,68,51,5.32,2.154,19.4,2.1,0.0,4.8,
33,32,John McMillon,26,10,,,4,7,,,1,,,,5,13,,,,,,,0,,,0,,,MIA,0.7,2,1,.667,1.50,0,5,0,0,0,12.0,2,0,0,47,309,3.33,1.000,5.3,0.8,3.8,9.8,2.60
34,33,Anthony Veneziano*,26,10,,,5,12,,,1,,,,2,12,,,,,,,1,,,0,,,MIA,0.2,1,0,1.000,3.18,0,0,0,0,0,11.1,4,0,1,47,146,2.99,1.235,9.5,0.8,1.6,9.5,6.00
35,34,Lake Bachar,29,10,,,5,10,,,2,,,,4,11,,,,,,,0,,,0,,,MIA,0.1,0,1,.000,3.86,0,0,0,0,0,9.1,4,0,0,40,121,4.88,1.500,9.6,1.9,3.9,10.6,2.75
36,35,Austin Kitchen*,27,4,,,12,16,,,1,,,,3,4,,,,,,,0,,,0,,,MIA,-0.5,0,1,.000,14.14,1,1,0,0,0,7.0,11,1,0,42,33,5.17,2.714,20.6,1.3,3.9,5.1,1.33
37,36,Jonathan BermÃºdez*,28,3,,,6,11,,,2,,,,2,4,,,,,,,2,,,0,,,MIA,-0.1,0,1,.000,8.10,1,1,0,0,0,6.2,6,0,0,33,59,7.67,1.950,14.9,2.7,2.7,5.4,2.00
38,37,Matt Andriese,34,4,,,5,7,,,2,,,,1,7,,,,,,,0,,,1,,,MIA,-0.1,0,1,.000,6.00,0,4,0,0,0,6.0,4,0,0,26,79,5.67,1.333,10.5,3.0,1.5,10.5,7.00
39,38,Michael Petersen,30,5,,,4,7,,,0,,,,3,3,,,,,,,0,,,1,,,MIA,0.0,0,1,.000,4.76,0,2,0,0,0,5.2,3,0,0,26,100,3.70,1.765,11.1,0.0,4.8,4.8,1.00
40,39,Brett de Geus,26,7,,,5,7,,,0,,,,2,4,,,,,,,1,,,0,,,MIA,-0.1,0,2,.000,6.35,0,2,0,0,0,5.2,4,0,0,27,75,3.34,1.588,11.1,0.0,3.2,6.4,2.00
41,40,Eli Villalobos,27,3,,,1,3,,,1,,,,2,3,,,,,,,0,,,0,,,MIA,0.1,0,0,,2.08,0,1,0,0,0,4.1,1,0,0,18,234,6.17,1.154,6.2,2.1,4.2,6.2,1.50
42,41,Emmanuel Rivera,28,4,,,4,7,,,1,,,,0,0,,,,,,,1,,,0,,,MIA,-0.1,0,0,,9.00,0,4,0,0,0,4.0,4,0,0,20,54,7.17,1.750,15.8,2.3,0.0,0.0,
43,42,Vladimir Gutierrez,28,1,,,3,3,,,1,,,,2,4,,,,,,,0,,,0,,,MIA,-0.1,0,0,,6.75,0,0,0,0,0,4.0,3,0,0,17,73,5.92,1.250,6.8,2.3,4.5,9.0,2.00
44,43,David Hensley,28,1,,,2,2,,,0,,,,1,0,,,,,,,1,,,0,,,MIA,0.0,0,0,,9.00,0,1,0,0,0,2.0,2,0,0,10,59,6.17,1.500,9.0,0.0,4.5,0.0,0.00
45,44,Vidal BrujÃ¡n,26,2,,,8,7,,,2,,,,3,1,,,,,,,1,,,0,,,MIA,-0.3,0,0,,43.20,0,1,0,0,0,1.2,8,0,0,16,13,24.77,6.000,37.8,10.8,16.2,5.4,0.33
46,45,Jhonny Pereda,28,1,,,0,0,,,0,,,,0,0,,,,,,,0,,,0,,,MIA,0.0,0,0,,0.00,0,1,0,0,0,0.1,0,0,0,1,,3.17,0.000,0.0,0.0,0.0,0.0,
47,,Team Totals,,162,,,841,1431,,,195,,,,556,1317,,,,,,,88,,,21,,,MIA,14.2,62,100,.383,4.75,162,161,1,1,33,1437.1,758,8,46,6269,96,4.44,1.382,9.0,1.2,3.5,8.2,2.37
0,1.0,Willy Adames,28.0,3,12.0,11.0,1,2,0.0,0.0,0,0.0,1.0,0.0,1,3,0.182,0.25,0.182,0.432,2.0,0.0,0,0.0,0.0,0,/*6,,MIL,,,,,,,,,,,,,,,,,,,,,,,
1,2.0,Jackson Chourio,20.0,3,12.0,11.0,3,5,0.0,0.0,2,3.0,1.0,0.0,1,1,0.455,0.5,1.0,1.5,11.0,0.0,0,0.0,0.0,0,*/7,,MIL,,,,,,,,,,,,,,,,,,,,,,,
2,3.0,Brice Turang*,24.0,3,12.0,11.0,3,5,3.0,0.0,0,0.0,2.0,0.0,1,1,0.455,0.5,0.727,1.227,8.0,1.0,0,0.0,0.0,0,/*4,,MIL,,,,,,,,,,,,,,,,,,,,,,,
3,4.0,William Contreras,26.0,3,12.0,12.0,0,2,0.0,0.0,0,2.0,0.0,0.0,0,3,0.167,0.167,0.167,0.333,2.0,1.0,0,0.0,0.0,0,/2D,,MIL,,,,,,,,,,,,,,,,,,,,,,,
4,5.0,Sal Frelick*,24.0,3,11.0,11.0,2,4,1.0,0.0,1,1.0,0.0,0.0,0,1,0.364,0.364,0.727,1.091,8.0,0.0,0,0.0,0.0,0,*/9,,MIL,,,,,,,,,,,,,,,,,,,,,,,
5,6.0,Joey Ortiz,25.0,3,11.0,11.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,/*5,,MIL,,,,,,,,,,,,,,,,,,,,,,,
6,7.0,Rhys Hoskins,31.0,3,10.0,9.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,3,0.0,0.1,0.0,0.1,0.0,1.0,1,0.0,0.0,0,/*3,,MIL,,,,,,,,,,,,,,,,,,,,,,,
7,8.0,Blake Perkins#,27.0,2,8.0,6.0,0,3,0.0,0.0,0,1.0,1.0,0.0,1,1,0.5,0.5,0.5,1.0,3.0,0.0,0,0.0,1.0,0,/8,,MIL,,,,,,,,,,,,,,,,,,,,,,,
8,9.0,Gary SÃ¡nchez,31.0,2,7.0,7.0,0,2,1.0,0.0,0,0.0,0.0,0.0,0,2,0.286,0.286,0.429,0.714,3.0,0.0,0,0.0,0.0,0,/2D,,MIL,,,,,,,,,,,,,,,,,,,,,,,
9,10.0,Jake Bauers*,28.0,2,6.0,6.0,1,2,0.0,0.0,1,1.0,0.0,0.0,0,3,0.333,0.333,0.833,1.167,5.0,0.0,0,0.0,0.0,0,/3DH,,MIL,,,,,,,,,,,,,,,,,,,,,,,
10,11.0,Garrett Mitchell*,25.0,2,5.0,4.0,1,1,0.0,0.0,1,2.0,0.0,1.0,1,1,0.25,0.4,1.0,1.4,4.0,0.0,0,0.0,0.0,0,/8DH,,MIL,,,,,,,,,,,,,,,,,,,,,,,
11,12.0,Devin Williams,29.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
12,13.0,Joe Ross,31.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
13,14.0,Freddy Peralta,28.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
14,15.0,Joel Payamps,30.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
15,16.0,Tobias Myers,25.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
16,17.0,Frankie Montas,31.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
17,18.0,Trevor Megill*,30.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
18,19.0,Nick Mears,27.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
19,20.0,Jared Koenig,30.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
20,21.0,Aaron Civale,29.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
21,22.0,Aaron Ashby,26.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,MIL,,,,,,,,,,,,,,,,,,,,,,,
22,,Team Totals,,3,106.0,99.0,11,26,5.0,0.0,5,11.0,5.0,1.0,5,21,0.263,0.302,0.465,0.767,46.0,3.0,1,0.0,1.0,0,,,MIL,,,,,,,,,,,,,,,,,,,,,,,
0,1,Shota Imanaga*,30,29,,,66,149,,,27,,,,28,174,,,,,,,3,,,0,SP,"AS,CYA-5,ROY-4",CHC,3.0,15,3,.833,2.91,29,0,0,0,0,173.1,56,0,3,694,137,3.72,1.021,7.7,1.4,1.5,9.0,6.21
1,2,Jameson Taillon,32,28,,,67,154,,,21,,,,33,125,,,,,,,1,,,0,SP,,CHC,2.2,12,8,.600,3.27,28,0,0,0,0,165.1,60,2,4,675,122,3.92,1.131,8.4,1.1,1.8,6.8,3.79
2,3,Javier Assad,26,29,,,64,143,,,20,,,,63,124,,,,,,,5,,,0,SP,,CHC,1.6,7,6,.538,3.73,29,0,0,0,0,147.0,61,0,5,638,107,4.64,1.401,8.8,1.2,3.9,7.6,1.97
3,4,Justin Steele*,28,24,,,54,111,,,12,,,,37,135,,,,,,,4,,,0,SP,,CHC,1.9,5,5,.500,3.07,24,0,1,0,0,134.2,46,0,1,555,130,3.23,1.099,7.4,0.8,2.5,9.0,3.65
4,5,Kyle Hendricks,34,29,,,88,147,,,21,,,,43,87,,,,,,,3,,,0,SP,,CHC,-1.6,4,12,.250,5.92,24,4,0,0,0,130.2,86,0,0,567,67,4.98,1.454,10.1,1.4,3.0,6.0,2.02
5,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,CHC,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
6,6,HÃ©ctor Neris,35,46,,,20,41,,,4,,,,26,46,,,,,,,1,,,2,CL,,CHC,0.1,8,4,.667,3.89,0,33,0,0,17,44.0,19,3,1,196,103,4.10,1.523,8.4,0.8,5.3,9.4,1.77
7,7,Drew Smyly*,35,50,,,29,57,,,10,,,,25,56,,,,,,,3,,,3,RP,,CHC,0.0,4,8,.333,3.84,0,8,0,0,0,58.2,25,0,5,257,104,4.90,1.398,8.7,1.5,3.8,8.6,2.24
8,8,Tyson Miller,28,49,,,13,31,,,5,,,,10,42,,,,,,,4,,,0,RP,,CHC,1.3,5,1,.833,2.15,0,9,0,0,1,50.1,12,0,0,190,187,3.62,0.815,5.5,0.9,1.8,7.5,4.20
9,9,Porter Hodge,23,39,,,10,19,,,2,,,,19,52,,,,,,,1,,,0,RP,,CHC,1.3,3,1,.750,1.88,0,17,0,0,9,43.0,9,0,1,164,213,2.75,0.884,4.0,0.4,4.0,10.9,2.74
10,10,Mark Leiter Jr.,33,39,,,20,27,,,2,,,,13,53,,,,,,,1,,,0,RP,,CHC,-0.3,2,4,.333,4.21,0,3,0,0,0,36.1,17,0,2,152,95,2.12,1.101,6.7,0.5,3.2,13.1,4.08
11,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,CHC,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
12,11,Hayden Wesneski,26,28,,,37,56,,,12,,,,21,67,,,,,,,2,,,0,,,CHC,-0.3,3,6,.333,3.86,7,2,0,0,0,67.2,29,1,1,283,104,4.51,1.138,7.4,1.6,2.8,8.9,3.19
13,12,Ben Brown,24,15,,,22,41,,,5,,,,19,64,,,,,,,1,,,0,,,CHC,0.9,1,3,.250,3.58,8,0,0,0,0,55.1,22,0,2,222,112,3.11,1.084,6.7,0.8,3.1,10.4,3.37
14,13,Jordan Wicks*,24,11,,,31,55,,,9,,,,20,42,,,,,,,2,,,0,,,CHC,-0.5,2,4,.333,5.48,10,0,0,0,0,46.0,28,0,3,212,73,5.32,1.630,10.8,1.8,3.9,8.2,2.10
15,14,Keegan Thompson,29,24,,,12,19,,,3,,,,18,36,,,,,,,0,,,0,,,CHC,0.6,2,1,.667,2.67,0,9,0,0,2,30.1,9,0,0,127,151,3.86,1.220,5.6,0.9,5.3,10.7,2.00
16,15,Jorge LÃ³pez,31,24,,,6,21,,,3,,,,8,31,,,,,,,0,,,0,,,CHC,0.6,1,1,.500,2.03,0,8,0,0,2,26.2,6,0,0,106,199,3.20,1.088,7.1,1.0,2.7,10.5,3.88
17,16,Ethan Roberts,26,21,,,11,31,,,3,,,,10,26,,,,,,,1,,,0,,,CHC,0.2,1,1,.500,3.71,0,6,0,0,0,26.2,11,0,1,118,109,3.92,1.538,10.5,1.0,3.4,8.8,2.60
18,17,Nate Pearson,27,19,,,8,22,,,4,,,,4,23,,,,,,,1,,,0,,,CHC,0.5,2,1,.667,2.73,1,5,0,0,0,26.1,8,0,0,103,147,3.96,0.987,7.5,1.4,1.4,7.9,5.75
19,18,Luke Little*,23,30,,,11,15,,,1,,,,18,28,,,,,,,4,,,1,,,CHC,0.3,3,1,.750,3.46,1,7,0,0,0,26.0,10,0,3,109,116,4.05,1.269,5.2,0.3,6.2,9.7,1.56
20,19,Colten Brewer,31,16,,,16,24,,,1,,,,9,22,,,,,,,1,,,0,,,CHC,-0.6,0,0,,5.66,0,8,0,0,1,20.2,13,0,1,95,71,3.12,1.597,10.5,0.4,3.9,9.6,2.44
21,20,Adbert Alzolay,29,18,,,13,19,,,6,,,,6,13,,,,,,,1,,,0,,,CHC,-0.6,1,4,.200,4.67,0,11,0,0,4,17.1,9,0,0,75,87,7.38,1.442,9.9,3.1,3.1,6.8,2.17
22,21,Yency Almonte,30,17,,,7,9,,,1,,,,8,20,,,,,,,2,,,1,,,CHC,0.1,1,0,1.000,3.45,0,2,0,0,1,15.2,6,0,1,67,118,3.36,1.085,5.2,0.6,4.6,11.5,2.50
23,22,Julian Merryweather,32,15,,,11,18,,,0,,,,9,14,,,,,,,3,,,0,,,CHC,-0.4,1,1,.500,6.60,0,4,0,0,0,15.0,11,0,2,74,62,3.70,1.800,10.8,0.0,5.4,8.4,1.56
24,23,Daniel Palencia,24,10,,,11,14,,,0,,,,12,16,,,,,,,1,,,0,,,CHC,-0.1,0,1,.000,6.14,0,3,0,0,1,14.2,10,0,0,69,66,3.64,1.773,8.6,0.0,7.4,9.8,1.33
25,24,JosÃ© Cuas,30,9,,,12,16,,,3,,,,6,14,,,,,,,3,,,0,,,CHC,-0.4,0,0,,7.43,0,2,0,0,0,13.1,11,0,2,65,55,6.02,1.650,10.8,2.0,4.1,9.5,2.33
26,25,Caleb Kilian,27,2,,,6,11,,,2,,,,6,7,,,,,,,0,,,0,,,CHC,0.0,0,1,.000,4.22,1,0,0,0,0,10.2,5,0,1,48,98,5.98,1.594,9.3,1.7,5.1,5.9,1.17
27,26,Shawn Armstrong,33,8,,,4,10,,,0,,,,4,4,,,,,,,0,,,0,,,CHC,0.0,0,1,.000,4.91,0,2,0,0,0,7.1,4,0,0,32,85,3.71,1.909,12.3,0.0,4.9,4.9,1.00
28,27,Jack Neely,24,6,,,6,8,,,2,,,,2,7,,,,,,,0,,,0,,,CHC,-0.2,0,0,,9.00,0,6,0,0,0,6.0,6,0,1,28,47,6.17,1.667,12.0,3.0,3.0,10.5,3.50
29,28,Trey Wingenter,30,5,,,2,8,,,1,,,,2,3,,,,,,,0,,,0,,,CHC,0.1,0,0,,3.00,0,4,0,0,0,6.0,2,0,0,28,141,5.33,1.667,12.0,1.5,3.0,4.5,1.50
30,29,Richard Lovelady*,28,7,,,5,9,,,1,,,,2,6,,,,,,,0,,,0,,,CHC,-0.3,0,1,.000,7.94,0,0,0,0,0,5.2,5,0,0,28,53,4.40,1.941,14.3,1.6,3.2,9.5,3.00
31,30,JesÃºs Tinoco,29,2,,,0,3,,,0,,,,0,3,,,,,,,0,,,0,,,CHC,0.2,0,0,,0.00,0,2,0,0,0,4.0,0,0,0,14,,1.67,0.750,6.8,0.0,0.0,6.8,
32,31,Hunter Bigge,26,4,,,1,3,,,0,,,,2,5,,,,,,,0,,,0,,,CHC,0.1,0,0,,2.70,0,2,0,0,0,3.1,1,0,0,15,164,1.97,1.500,8.1,0.0,5.4,13.5,2.50
33,32,Gavin Hollowell,26,1,,,0,2,,,0,,,,0,1,,,,,,,0,,,0,,,CHC,0.1,0,0,,0.00,0,1,0,0,0,1.1,0,0,0,6,,1.67,1.500,13.5,0.0,0.0,6.8,
34,33,Enoli Paredes,28,1,,,0,0,,,0,,,,0,2,,,,,,,0,,,0,,,CHC,0.0,0,0,,0.00,0,1,0,0,0,1.0,0,0,0,3,,-0.83,0.000,0.0,0.0,0.0,18.0,
35,34,David Bote,31,1,,,0,1,,,0,,,,1,0,,,,,,,0,,,0,,,CHC,0.0,0,0,,0.00,0,1,0,0,0,1.0,0,0,0,5,,6.17,2.000,9.0,0.0,9.0,0.0,0.00
36,35,Matt Mervis,26,1,,,6,7,,,0,,,,0,0,,,,,,,0,,,0,,,CHC,-0.2,0,0,,81.00,0,0,0,0,0,0.2,6,0,0,9,8,3.17,10.500,94.5,0.0,0.0,0.0,
37,36,Patrick Wisdom,32,1,,,0,1,,,0,,,,1,0,,,,,,,0,,,0,,,CHC,0.0,0,0,,0.00,0,1,0,0,0,0.1,0,0,0,3,,12.17,6.000,27.0,0.0,27.0,0.0,0.00
38,,Team Totals,,162,,,669,1302,,,181,,,,485,1348,,,,,,,48,,,7,,,CHC,9.5,83,79,.512,3.79,162,161,1,0,38,1432.1,603,6,40,6032,106,4.04,1.248,8.2,1.1,3.0,8.5,2.78
0,1,Miles Mikolas,35,32,,,106,194,,,26,,,,25,122,,,,,,,5,,,0,SP,,STL,-0.2,10,11,.476,5.35,32,0,0,0,0,171.2,102,1,0,720,78,4.24,1.276,10.2,1.4,1.3,6.4,4.88
1,2,Kyle Gibson,36,30,,,91,161,,,23,,,,68,151,,,,,,,4,,,1,SP,,STL,0.9,8,8,.500,4.24,30,0,0,0,0,169.2,80,0,5,722,99,4.42,1.350,8.5,1.2,3.6,8.0,2.22
2,3,Sonny Gray,34,28,,,79,142,,,21,,,,39,203,,,,,,,3,,,0,SP,,STL,1.8,13,9,.591,3.84,28,0,0,0,0,166.1,71,1,7,671,109,3.12,1.088,7.7,1.1,2.1,11.0,5.21
3,4,Andre Pallante,25,29,,,55,110,,,8,,,,48,94,,,,,,,2,,,0,SP,,STL,1.6,8,8,.500,3.78,20,1,0,0,0,121.1,51,2,12,509,111,3.71,1.302,8.2,0.6,3.6,7.0,1.96
4,5,Lance Lynn,37,23,,,64,113,,,16,,,,44,109,,,,,,,4,,,0,SP,,STL,0.3,7,4,.636,3.84,23,0,0,0,0,117.1,50,0,3,511,109,4.31,1.338,8.7,1.2,3.4,8.4,2.48
5,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,STL,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
6,6,Ryan Helsley,29,65,,,19,50,,,3,,,,23,79,,,,,,,0,,,3,CL,"AS,CYA-9",STL,3.0,7,4,.636,2.04,0,62,0,0,49,66.1,15,0,1,266,206,2.41,1.101,6.8,0.4,3.1,10.7,3.43
7,7,Matthew Liberatore*,24,60,,,44,81,,,11,,,,28,76,,,,,,,2,,,3,RP,,STL,0.3,3,4,.429,4.40,6,8,0,0,0,86.0,42,0,3,358,95,4.11,1.267,8.5,1.2,2.9,8.0,2.71
8,8,Andrew Kittredge,34,74,,,26,60,,,10,,,,20,67,,,,,,,0,,,2,RP,,STL,1.5,5,5,.500,2.80,0,4,0,0,1,70.2,22,0,0,287,150,3.96,1.132,7.6,1.3,2.5,8.5,3.35
9,9,Ryan Fernandez,26,62,,,30,58,,,4,,,,32,71,,,,,,,2,,,5,RP,,STL,1.0,1,6,.143,3.51,0,16,0,0,2,66.2,26,0,0,285,120,3.35,1.350,7.8,0.5,4.3,9.6,2.22
10,10,JoJo Romero*,27,65,,,23,52,,,8,,,,16,51,,,,,,,5,,,0,RP,,STL,0.9,7,3,.700,3.36,0,7,0,0,1,59.0,22,0,1,243,125,4.27,1.153,7.9,1.2,2.4,7.8,3.19
11,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,STL,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
12,11,John King*,29,56,,,23,58,,,5,,,,14,38,,,,,,,1,,,1,,,STL,0.8,3,3,.500,2.85,0,10,0,0,0,60.0,19,1,3,248,148,3.73,1.200,8.7,0.8,2.1,5.7,2.71
13,12,Erick Fedde,31,10,,,23,49,,,6,,,,18,46,,,,,,,3,,,0,,,STL,0.9,2,5,.286,3.72,10,0,0,0,0,55.2,23,0,1,224,113,4.05,1.204,7.9,1.0,2.9,7.4,2.56
14,13,Kyle Leahy,27,33,,,23,40,,,4,,,,10,33,,,,,,,1,,,0,,,STL,0.2,1,1,.500,4.07,0,14,0,0,1,48.2,22,0,3,191,104,3.56,1.027,7.4,0.7,1.8,6.1,3.30
15,14,Steven Matz*,33,12,,,28,49,,,7,,,,15,33,,,,,,,2,,,1,,,STL,-0.2,1,2,.333,5.08,7,2,0,0,0,44.1,25,0,1,190,83,4.88,1.444,9.9,1.4,3.0,6.7,2.20
